"General Note","Genre","Author Id","Work Id","work_name","Edition Details","binding_book","volume","Edition Id","more_information","Type","Manually changed"
"","פרוזה","709","21290","""אנחנו הבונים!""","","כל כתבי ג. שופמן","כרך ד","709-1","תל-אביב: דביר, תש""ך 1960","סיפור","false"
"","פרוזה","709","21291","במקום נופש","","כל כתבי ג. שופמן","כרך ד","709-1","תל-אביב: דביר, תש""ך 1960","סיפור","false"
"","פרוזה","483","21314","אבק החיזרה הצונן","","ארץ יתומה: סיפורים","","483-11","מרחביה ; תל-אביב: ספרית פועלים תשל""ג, 1973","סיפור","false"
"","פרוזה","483","21315","ארץ יתומה","","ארץ יתומה: סיפורים","","483-11","מרחביה ; תל-אביב: ספרית פועלים תשל""ג, 1973","סיפור","false"
"","פרוזה","483","21316","בחנייה לפנות בוקר","","ארץ יתומה: סיפורים","","483-11","מרחביה ; תל-אביב: ספרית פועלים תשל""ג, 1973","סיפור","false"
"","פרוזה","483","21317","בקעת בית־דג'ן","","ארץ יתומה: סיפורים","","483-11","מרחביה ; תל-אביב: ספרית פועלים תשל""ג, 1973","סיפור","false"
"","פרוזה","483","21318","קמץ אלף","","ארץ יתומה: סיפורים","","483-11","מרחביה ; תל-אביב: ספרית פועלים תשל""ג, 1973","סיפור","false"
"","פרוזה","483","21319","חלון דרומי","","ארץ יתומה: סיפורים","","483-11","מרחביה ; תל-אביב: ספרית פועלים תשל""ג, 1973","סיפור","false"
"","פרוזה","483","21320","עד קצווי האופל","","ארץ יתומה: סיפורים","","483-11","מרחביה ; תל-אביב: ספרית פועלים תשל""ג, 1973","סיפור","false"
"","פרוזה","483","21321","לאחר הגשם","","ארץ יתומה: סיפורים","","483-11","מרחביה ; תל-אביב: ספרית פועלים תשל""ג, 1973","סיפור","false"
"","פרוזה","483","21322","אשת הצייר","","ארץ יתומה: סיפורים","","483-11","מרחביה ; תל-אביב: ספרית פועלים תשל""ג, 1973","סיפור","false"
"","פרוזה","483","21323","על עפר הירדן","","ארץ יתומה: סיפורים","","483-11","מרחביה ; תל-אביב: ספרית פועלים תשל""ג, 1973","סיפור","false"
"","פרוזה","483","21324","האבדה","","ארץ יתומה: סיפורים","","483-11","מרחביה ; תל-אביב: ספרית פועלים תשל""ג, 1973","סיפור","false"
"","פרוזה","483","21325","אבטיחי קקון","","ארץ יתומה: סיפורים","","483-11","מרחביה ; תל-אביב: ספרית פועלים תשל""ג, 1973","סיפור","false"
"","פרוזה","483","21326","כמו צער בחלום","","ארץ יתומה: סיפורים","","483-11","מרחביה ; תל-אביב: ספרית פועלים תשל""ג, 1973","סיפור","false"
"","פרוזה","514","21327","צלילי ארגמן","תל אביב: מיטב; תשל""ב 1972","צלילי ארגמן","","514-3","תל אביב: מיטב, תשל""ב 1972","סיפור","false"
"","פרוזה","514","21328","בני נוף השפע המקולל","תל אביב: מיטב; תשל""ב 1972","צלילי ארגמן","","514-3","תל אביב: מיטב, תשל""ב 1972","סיפור","false"
"","פרוזה","471","21434","מטרזן עד חסמבה","הוצאת ""מסדה"" בע""מ; 1969","","","","רמת גן: מסדה, 1973","ספר","false"
"","פרוזה","111","21435","בִּן־הַכּוֹת","הוצאת ועד היובל; תרצ""ד","כתבים מקובצים","","111-3","הוצאת ועד היובל, תרצ""ד","סיפור","false"
"","פרוזה","111","21436","הַדַּפִּים הָאַחֲרוֹנִים מִיּוֹמָנוֹ שֶׁל אוּרִיאֵל אַקּוֹסְטָא","הוצאת ועד היובל; תרצ""ד","כתבים מקובצים","","111-3","הוצאת ועד היובל, תרצ""ד","סיפור","false"
"","פרוזה","111","21437","שִׁלּוּמִים","הוצאת ועד היובל; תרצ""ד","סיפורים לילדים","","111-1","יפו: [חמו""ל], תרס""ז","סיפור","false"
"","פרוזה","744","21462","אייבנהו (רומן)","ירושלים: תורגמן; תר""פ","","","","","ספר","false"
"","פרוזה","733","21471","האוצר","הוצאה עצמית;; תרפ""ה 1925","","","","","ספר","false"
"","פרוזה","733","21472","הסיום","הוצאה עצמית;; תרפ""ה 1925","","","","","ספר","false"
"","פרוזה","733","21473","מַעֲשֵי כְשָפִים","הוצאה עצמית;; תרפ""ה 1925","","","","","ספר","false"
"","פרוזה","733","21474","שומר מצוה","הוצאה עצמית;; תרפ""ה 1925","","","","","ספר","false"
"","פרוזה","28","21512","אַחַת וּשְׁנַיִם","","דור הולך","","28-1","תל-אביב: הוצאת “חברים” באמריקה על-יד “דביר”, בארץ ישראל, תרפ""ט 1928.","סיפור","false"
"","פרוזה","28","21513","רֶגַע אֶחָד","","דור הולך","","28-1","תל-אביב: הוצאת “חברים” באמריקה על-יד “דביר”, בארץ ישראל, תרפ""ט 1928.","סיפור","false"
"","פרוזה","28","21521","עֶרֶב שַׁבָּת","","דור הולך","","28-1","תל-אביב: הוצאת “חברים” באמריקה על-יד “דביר”, בארץ ישראל, תרפ""ט 1928.","סיפור","false"
"","פרוזה","622","21524","אלמון","הוצאת אגודת הסופרים על יד דביר; תשט""ז","","","","(בתוך “כתבים נבחרים”) הוצאת אגודת הסופרים על יד דביר (תשט""ז)","ספר","false"
"","פרוזה","747","21539","הגמלים הלבנים או האיש הנרדף","ניו יורק: אלפא פרעס; תרפ""א","מתוך מלוא הקמץ: כתבים","","747-1","ניו יורק: אלפא פרעס, תרפ""א","סיפור","false"
"","פרוזה","747","21540","אגרת שלומים","ניו יורק: אלפא פרעס; תרפ""א","מתוך מלוא הקמץ: כתבים","","747-1","ניו יורק: אלפא פרעס, תרפ""א","סיפור","false"
"","פרוזה","599","21545","בְּעֵמֶק יְהוֹשָׁפָט 1914־1916","תל אביב: דביר; תרצ""א 1931","","","","תל אביב: דביר, תרצ""א 1931","ספר","false"
"","פרוזה","115","21645","יִצְחָק זֶקִיל פְרֶנְקִל","תל-אביב: דביר; תרצ""ז","אנשים וספרים","","115-1","היהודים ברומניה (המליץ, תרמ""ח)","סיפור","false"
"","פרוזה","752","21838","סיפורים גדולים על אנשים קטנים","תל אביב: מיטב; תשל""א 1971","היום האחרון לחיי","","752-1","תל-אביב: מיטב, (תשל""א)","סיפור","false"
"","פרוזה","752","21839","עוד זוג מכנסים","תל אביב: מיטב; תשל""א 1971","היום האחרון לחיי","","752-1","תל-אביב: מיטב, (תשל""א)","סיפור","false"
"","פרוזה","752","21840","לבדם בעיר זרה","תל אביב: מיטב; תשל""א 1971","היום האחרון לחיי","","752-1","תל-אביב: מיטב, (תשל""א)","סיפור","false"
"","פרוזה","752","21841","אמא תבוא מן הים","תל אביב: מיטב; תשל""א 1971","היום האחרון לחיי","","752-1","תל-אביב: מיטב, (תשל""א)","סיפור","false"
"","פרוזה","752","21842","הילד שלא שכח לקפל את הגרבים","תל אביב: מיטב; תשל""א 1971","היום האחרון לחיי","","752-1","תל-אביב: מיטב, (תשל""א)","סיפור","false"
"","פרוזה","752","21843","כדי שלא להפריע את שנת ההורים","תל אביב: מיטב; תשל""א 1971","היום האחרון לחיי","","752-1","תל-אביב: מיטב, (תשל""א)","סיפור","false"
"","פרוזה","752","21844","שורות אחדות לסיום","תל אביב: מיטב; תשל""א 1971","היום האחרון לחיי","","752-1","תל-אביב: מיטב, (תשל""א)","סיפור","false"
"","פרוזה","752","21852","אחר כך (הרצאת הדברים)","","היום האחרון לחיי","","752-1","תל-אביב: מיטב, (תשל""א)","סיפור","false"
"","פרוזה","752","21853","ארנק חדש","","היום האחרון לחיי","","752-1","תל-אביב: מיטב, (תשל""א)","סיפור","false"
"","פרוזה","752","21854","השקרן","","היום האחרון לחיי","","752-1","תל-אביב: מיטב, (תשל""א)","סיפור","false"
"","פרוזה","752","21855","חלומות (אינטרמצו)","","היום האחרון לחיי","","752-1","תל-אביב: מיטב, (תשל""א)","סיפור","false"
"","פרוזה","752","21856","התמונה","","היום האחרון לחיי","","752-1","תל-אביב: מיטב, (תשל""א)","סיפור","false"
"","פרוזה","752","21857","תנצב'ה","","היום האחרון לחיי","","752-1","תל-אביב: מיטב, (תשל""א)","סיפור","false"
"","פרוזה","752","21858","היום האחרון לחיי (פרולוג להמשך)","","היום האחרון לחיי","","752-1","תל-אביב: מיטב, (תשל""א)","סיפור","false"
"","פרוזה","752","21863","האופניים והאיש החכם","","היום האחרון לחיי","","752-1","תל-אביב: מיטב, (תשל""א)","סיפור","false"
"","פרוזה","752","21864","הדברים שטרם נתארעו","","היום האחרון לחיי","","752-1","תל-אביב: מיטב, (תשל""א)","סיפור","false"
"","פרוזה","752","21865","דרושים","","היום האחרון לחיי","","752-1","תל-אביב: מיטב, (תשל""א)","סיפור","false"
"","פרוזה","752","21866","האפשרות האחרת","","היום האחרון לחיי","","752-1","תל-אביב: מיטב, (תשל""א)","סיפור","false"
"","פרוזה","752","21867","ביקור חוזר","","היום האחרון לחיי","","752-1","תל-אביב: מיטב, (תשל""א)","סיפור","false"
"","פרוזה","111","21878","דבר הוצאת ועד היובל","","כתבים מקובצים","","111-3","הוצאת ועד היובל, תרצ""ד","סיפור","false"
"","פרוזה","111","21879","בְּאֶפֶס תִּקְוָה","","כתבים מקובצים","","111-3","הוצאת ועד היובל, תרצ""ד","סיפור","false"
"","פרוזה","111","21881","מֵעוֹלם הַיְצִירָה","","כתבים מקובצים","","111-3","הוצאת ועד היובל, תרצ""ד","סיפור","false"
"","פרוזה","111","21882","מֵחרְבָּנוֹת הַחֲלוּקָה","","כתבים מקובצים","","111-3","הוצאת ועד היובל, תרצ""ד","סיפור","false"
"","פרוזה","111","21883","מִפְּרִי הַ""חֶרמוֹן""","","כתבים מקובצים","","111-3","הוצאת ועד היובל, תרצ""ד","סיפור","false"
"","פרוזה","111","21884","בְּיוֹם הַזִּכָּרוֹן","","כתבים מקובצים","","111-3","הוצאת ועד היובל, תרצ""ד","סיפור","false"
"","פרוזה","429","21886","הקדמה","תל אביב: מסדה; תש""ו","מולדת: רשימות וסיפורים","","429-1","תל אביב: מסדה, תש""ו","סיפור","false"
"","פרוזה","429","21887","הֲדַסָּה","תל אביב: מסדה; תש""ו","מולדת: רשימות וסיפורים","","429-1","תל אביב: מסדה, תש""ו","סיפור","false"
"","פרוזה","429","21888","גַעֲגוּעִים","תל אביב: מסדה; תש""ו","מולדת: רשימות וסיפורים","","429-1","תל אביב: מסדה, תש""ו","סיפור","false"
"","פרוזה","429","21889","בָּעֲרָבָה","תל אביב: מסדה; תש""ו","מולדת: רשימות וסיפורים","","429-1","תל אביב: מסדה, תש""ו","סיפור","false"
"","פרוזה","429","21890","בְּדֶרֶך אֶפְרָתָה","תל אביב: מסדה; תש""ו","מולדת: רשימות וסיפורים","","429-1","תל אביב: מסדה, תש""ו","סיפור","false"
"","פרוזה","429","21891","נְקָמָה","תל אביב: מסדה; תש""ו","מולדת: רשימות וסיפורים","","429-1","תל אביב: מסדה, תש""ו","סיפור","false"
"","פרוזה","429","21892","אֶל קִבְרוֹת הַגִבּוֹרִים","תל אביב: מסדה; תש""ו","מולדת: רשימות וסיפורים","","429-1","תל אביב: מסדה, תש""ו","סיפור","false"
"","פרוזה","429","21893","הַתּוֹעֶה בַּזְּמָן","תל אביב: מסדה; תש""ו","מולדת: רשימות וסיפורים","","429-1","תל אביב: מסדה, תש""ו","סיפור","false"
"","פרוזה","429","21894","בֶן־אַרְצִי","תל אביב: מסדה; תש""ו","מולדת: רשימות וסיפורים","","429-1","תל אביב: מסדה, תש""ו","סיפור","false"
"","פרוזה","622","21896","הטבילה","","","","","(בתוך “כתבים נבחרים”) הוצאת אגודת הסופרים על יד דביר (תשט""ז)","ספר","false"
"","פרוזה","622","21897","באותם הימים השחורים","","","","","(בתוך “כתבים נבחרים”) הוצאת אגודת הסופרים על יד דביר (תשט""ז)","ספר","false"
"","פרוזה","622","21898","רצח","","","","","(בתוך “כתבים נבחרים”) הוצאת אגודת הסופרים על יד דביר (תשט""ז)","ספר","false"
"","פרוזה","735","21956","מָרַת תִּפְאֶרֶת","דייטשר,  פודגורוזה ""המצפה"";  תרס""ח 1908","מֵאֲגָדוֹת הַחַיִים","","735-2","הוצאת „המצפה”. – בדפוס ש. ל. דיטשר, - פודגורזה, תרס״ח","סיפור","false"
"","פרוזה","735","21957","הָעִתּוֹנִים הַמְּדַבְּרִים","דייטשר,  פודגורוזה ""המצפה"";  תרס""ח 1908","מֵאֲגָדוֹת הַחַיִים","","735-2","הוצאת „המצפה”. – בדפוס ש. ל. דיטשר, - פודגורזה, תרס״ח","סיפור","false"
